confirmed,country,date,deaths,lat,lon,province,recovered
44,Gabon,4/10/2020,1,-0.8037,11.6094,,1
46,Gabon,4/11/2020,1,-0.8037,11.6094,,1
49,Gabon,4/12/2020,1,-0.8037,11.6094,,1
57,Gabon,4/13/2020,1,-0.8037,11.6094,,1
57,Gabon,4/14/2020,1,-0.8037,11.6094,,1
80,Gabon,4/15/2020,1,-0.8037,11.6094,,4
80,Gabon,4/16/2020,1,-0.8037,11.6094,,4
108,Gabon,4/17/2020,1,-0.8037,11.6094,,7
108,Gabon,4/18/2020,1,-0.8037,11.6094,,7
109,Gabon,4/19/2020,1,-0.8037,11.6094,,7
120,Gabon,4/20/2020,1,-0.8037,11.6094,,7
156,Gabon,4/21/2020,1,-0.8037,11.6094,,16
166,Gabon,4/22/2020,1,-0.8037,11.6094,,24
167,Gabon,4/23/2020,2,-0.8037,11.6094,,24
172,Gabon,4/24/2020,3,-0.8037,11.6094,,26
176,Gabon,4/25/2020,3,-0.8037,11.6094,,30
176,Gabon,4/26/2020,3,-0.8037,11.6094,,30
211,Gabon,4/27/2020,3,-0.8037,11.6094,,43
238,Gabon,4/28/2020,3,-0.8037,11.6094,,53
276,Gabon,4/29/2020,3,-0.8037,11.6094,,67
276,Gabon,4/30/2020,3,-0.8037,11.6094,,67
276,Gabon,5/1/2020,3,-0.8037,11.6094,,67
335,Gabon,5/2/2020,5,-0.8037,11.6094,,85
335,Gabon,5/3/2020,5,-0.8037,11.6094,,85
367,Gabon,5/4/2020,6,-0.8037,11.6094,,93
0,Gambia,1/22/2020,0,13.4432,-15.3101,,0
0,Gambia,1/23/2020,0,13.4432,-15.3101,,0
0,Gambia,1/24/2020,0,13.4432,-15.3101,,0
0,Gambia,1/25/2020,0,13.4432,-15.3101,,0
0,Gambia,1/26/2020,0,13.4432,-15.3101,,0
0,Gambia,1/27/2020,0,13.4432,-15.3101,,0
0,Gambia,1/28/2020,0,13.4432,-15.3101,,0
0,Gambia,1/29/2020,0,13.4432,-15.3101,,0
0,Gambia,1/30/2020,0,13.4432,-15.3101,,0
0,Gambia,1/31/2020,0,13.4432,-15.3101,,0
0,Gambia,2/1/2020,0,13.4432,-15.3101,,0
0,Gambia,2/2/2020,0,13.4432,-15.3101,,0
0,Gambia,2/3/2020,0,13.4432,-15.3101,,0
0,Gambia,2/4/2020,0,13.4432,-15.3101,,0
0,Gambia,2/5/2020,0,13.4432,-15.3101,,0
0,Gambia,2/6/2020,0,13.4432,-15.3101,,0
0,Gambia,2/7/2020,0,13.4432,-15.3101,,0
0,Gambia,2/8/2020,0,13.4432,-15.3101,,0
0,Gambia,2/9/2020,0,13.4432,-15.3101,,0
0,Gambia,2/10/2020,0,13.4432,-15.3101,,0
0,Gambia,2/11/2020,0,13.4432,-15.3101,,0
0,Gambia,2/12/2020,0,13.4432,-15.3101,,0
0,Gambia,2/13/2020,0,13.4432,-15.3101,,0
0,Gambia,2/14/2020,0,13.4432,-15.3101,,0
0,Gambia,2/15/2020,0,13.4432,-15.3101,,0
0,Gambia,2/16/2020,0,13.4432,-15.3101,,0
0,Gambia,2/17/2020,0,13.4432,-15.3101,,0
0,Gambia,2/18/2020,0,13.4432,-15.3101,,0
0,Gambia,2/19/2020,0,13.4432,-15.3101,,0
0,Gambia,2/20/2020,0,13.4432,-15.3101,,0
0,Gambia,2/21/2020,0,13.4432,-15.3101,,0
0,Gambia,2/22/2020,0,13.4432,-15.3101,,0
0,Gambia,2/23/2020,0,13.4432,-15.3101,,0
0,Gambia,2/24/2020,0,13.4432,-15.3101,,0
0,Gambia,2/25/2020,0,13.4432,-15.3101,,0
0,Gambia,2/26/2020,0,13.4432,-15.3101,,0
0,Gambia,2/27/2020,0,13.4432,-15.3101,,0
0,Gambia,2/28/2020,0,13.4432,-15.3101,,0
0,Gambia,2/29/2020,0,13.4432,-15.3101,,0
0,Gambia,3/1/2020,0,13.4432,-15.3101,,0
0,Gambia,3/2/2020,0,13.4432,-15.3101,,0
0,Gambia,3/3/2020,0,13.4432,-15.3101,,0
0,Gambia,3/4/2020,0,13.4432,-15.3101,,0
0,Gambia,3/5/2020,0,13.4432,-15.3101,,0
0,Gambia,3/6/2020,0,13.4432,-15.3101,,0
0,Gambia,3/7/2020,0,13.4432,-15.3101,,0
0,Gambia,3/8/2020,0,13.4432,-15.3101,,0
0,Gambia,3/9/2020,0,13.4432,-15.3101,,0
0,Gambia,3/10/2020,0,13.4432,-15.3101,,0
0,Gambia,3/11/2020,0,13.4432,-15.3101,,0
0,Gambia,3/12/2020,0,13.4432,-15.3101,,0
0,Gambia,3/13/2020,0,13.4432,-15.3101,,0
0,Gambia,3/14/2020,0,13.4432,-15.3101,,0
0,Gambia,3/15/2020,0,13.4432,-15.3101,,0
0,Gambia,3/16/2020,0,13.4432,-15.3101,,0
1,Gambia,3/17/2020,0,13.4432,-15.3101,,0
1,Gambia,3/18/2020,0,13.4432,-15.3101,,0
1,Gambia,3/19/2020,0,13.4432,-15.3101,,0
1,Gambia,3/20/2020,0,13.4432,-15.3101,,0
1,Gambia,3/21/2020,0,13.4432,-15.3101,,0
1,Gambia,3/22/2020,0,13.4432,-15.3101,,0
2,Gambia,3/23/2020,1,13.4432,-15.3101,,0
3,Gambia,3/24/2020,1,13.4432,-15.3101,,0
3,Gambia,3/25/2020,1,13.4432,-15.3101,,0
3,Gambia,3/26/2020,1,13.4432,-15.3101,,0
3,Gambia,3/27/2020,1,13.4432,-15.3101,,0
3,Gambia,3/28/2020,1,13.4432,-15.3101,,0
4,Gambia,3/29/2020,1,13.4432,-15.3101,,0
4,Gambia,3/30/2020,1,13.4432,-15.3101,,0
4,Gambia,3/31/2020,1,13.4432,-15.3101,,0
4,Gambia,4/1/2020,1,13.4432,-15.3101,,2
4,Gambia,4/2/2020,1,13.4432,-15.3101,,2
4,Gambia,4/3/2020,1,13.4432,-15.3101,,2
4,Gambia,4/4/2020,1,13.4432,-15.3101,,2
4,Gambia,4/5/2020,1,13.4432,-15.3101,,2
4,Gambia,4/6/2020,1,13.4432,-15.3101,,2
4,Gambia,4/7/2020,1,13.4432,-15.3101,,2
4,Gambia,4/8/2020,1,13.4432,-15.3101,,2
4,Gambia,4/9/2020,1,13.4432,-15.3101,,2
4,Gambia,4/10/2020,1,13.4432,-15.3101,,2
9,Gambia,4/11/2020,1,13.4432,-15.3101,,2
9,Gambia,4/12/2020,1,13.4432,-15.3101,,2
9,Gambia,4/13/2020,1,13.4432,-15.3101,,2
9,Gambia,4/14/2020,1,13.4432,-15.3101,,2
9,Gambia,4/15/2020,1,13.4432,-15.3101,,2
9,Gambia,4/16/2020,1,13.4432,-15.3101,,2
9,Gambia,4/17/2020,1,13.4432,-15.3101,,2
9,Gambia,4/18/2020,1,13.4432,-15.3101,,2
10,Gambia,4/19/2020,1,13.4432,-15.3101,,2
10,Gambia,4/20/2020,1,13.4432,-15.3101,,2
10,Gambia,4/21/2020,1,13.4432,-15.3101,,2
10,Gambia,4/22/2020,1,13.4432,-15.3101,,2
10,Gambia,4/23/2020,1,13.4432,-15.3101,,2
10,Gambia,4/24/2020,1,13.4432,-15.3101,,2
10,Gambia,4/25/2020,1,13.4432,-15.3101,,8
10,Gambia,4/26/2020,1,13.4432,-15.3101,,8
10,Gambia,4/27/2020,1,13.4432,-15.3101,,8
10,Gambia,4/28/2020,1,13.4432,-15.3101,,8
10,Gambia,4/29/2020,1,13.4432,-15.3101,,8
11,Gambia,4/30/2020,1,13.4432,-15.3101,,8
12,Gambia,5/1/2020,1,13.4432,-15.3101,,8
17,Gambia,5/2/2020,1,13.4432,-15.3101,,9
17,Gambia,5/3/2020,1,13.4432,-15.3101,,9
17,Gambia,5/4/2020,1,13.4432,-15.3101,,9
0,Georgia,1/22/2020,0,42.3154,43.3569,,0
0,Georgia,1/23/2020,0,42.3154,43.3569,,0
0,Georgia,1/24/2020,0,42.3154,43.3569,,0
0,Georgia,1/25/2020,0,42.3154,43.3569,,0
0,Georgia,1/26/2020,0,42.3154,43.3569,,0
0,Georgia,1/27/2020,0,42.3154,43.3569,,0
0,Georgia,1/28/2020,0,42.3154,43.3569,,0
0,Georgia,1/29/2020,0,42.3154,43.3569,,0
0,Georgia,1/30/2020,0,42.3154,43.3569,,0
0,Georgia,1/31/2020,0,42.3154,43.3569,,0
0,Georgia,2/1/2020,0,42.3154,43.3569,,0
0,Georgia,2/2/2020,0,42.3154,43.3569,,0
0,Georgia,2/3/2020,0,42.3154,43.3569,,0
0,Georgia,2/4/2020,0,42.3154,43.3569,,0
0,Georgia,2/5/2020,0,42.3154,43.3569,,0
0,Georgia,2/6/2020,0,42.3154,43.3569,,0
0,Georgia,2/7/2020,0,42.3154,43.3569,,0
0,Georgia,2/8/2020,0,42.3154,43.3569,,0
0,Georgia,2/9/2020,0,42.3154,43.3569,,0
0,Georgia,2/10/2020,0,42.3154,43.3569,,0
0,Georgia,2/11/2020,0,42.3154,43.3569,,0
0,Georgia,2/12/2020,0,42.3154,43.3569,,0
0,Georgia,2/13/2020,0,42.3154,43.3569,,0
0,Georgia,2/14/2020,0,42.3154,43.3569,,0
0,Georgia,2/15/2020,0,42.3154,43.3569,,0
0,Georgia,2/16/2020,0,42.3154,43.3569,,0
0,Georgia,2/17/2020,0,42.3154,43.3569,,0
0,Georgia,2/18/2020,0,42.3154,43.3569,,0
0,Georgia,2/19/2020,0,42.3154,43.3569,,0
0,Georgia,2/20/2020,0,42.3154,43.3569,,0
0,Georgia,2/21/2020,0,42.3154,43.3569,,0
0,Georgia,2/22/2020,0,42.3154,43.3569,,0
0,Georgia,2/23/2020,0,42.3154,43.3569,,0
0,Georgia,2/24/2020,0,42.3154,43.3569,,0
0,Georgia,2/25/2020,0,42.3154,43.3569,,0
1,Georgia,2/26/2020,0,42.3154,43.3569,,0
1,Georgia,2/27/2020,0,42.3154,43.3569,,0
1,Georgia,2/28/2020,0,42.3154,43.3569,,0
1,Georgia,2/29/2020,0,42.3154,43.3569,,0
3,Georgia,3/1/2020,0,42.3154,43.3569,,0
3,Georgia,3/2/2020,0,42.3154,43.3569,,0
3,Georgia,3/3/2020,0,42.3154,43.3569,,0
3,Georgia,3/4/2020,0,42.3154,43.3569,,0
4,Georgia,3/5/2020,0,42.3154,43.3569,,0
4,Georgia,3/6/2020,0,42.3154,43.3569,,0
4,Georgia,3/7/2020,0,42.3154,43.3569,,0
13,Georgia,3/8/2020,0,42.3154,43.3569,,0
15,Georgia,3/9/2020,0,42.3154,43.3569,,0
15,Georgia,3/10/2020,0,42.3154,43.3569,,0
24,Georgia,3/11/2020,0,42.3154,43.3569,,0
24,Georgia,3/12/2020,0,42.3154,43.3569,,0
25,Georgia,3/13/2020,0,42.3154,43.3569,,0
30,Georgia,3/14/2020,0,42.3154,43.3569,,0
33,Georgia,3/15/2020,0,42.3154,43.3569,,0
33,Georgia,3/16/2020,0,42.3154,43.3569,,1
34,Georgia,3/17/2020,0,42.3154,43.3569,,1
38,Georgia,3/18/2020,0,42.3154,43.3569,,1
40,Georgia,3/19/2020,0,42.3154,43.3569,,1
43,Georgia,3/20/2020,0,42.3154,43.3569,,1
49,Georgia,3/21/2020,0,42.3154,43.3569,,1
54,Georgia,3/22/2020,0,42.3154,43.3569,,3
61,Georgia,3/23/2020,0,42.3154,43.3569,,3
70,Georgia,3/24/2020,0,42.3154,43.3569,,9
75,Georgia,3/25/2020,0,42.3154,43.3569,,10
79,Georgia,3/26/2020,0,42.3154,43.3569,,11
83,Georgia,3/27/2020,0,42.3154,43.3569,,14
90,Georgia,3/28/2020,0,42.3154,43.3569,,14
91,Georgia,3/29/2020,0,42.3154,43.3569,,18
103,Georgia,3/30/2020,0,42.3154,43.3569,,20
110,Georgia,3/31/2020,0,42.3154,43.3569,,21
117,Georgia,4/1/2020,0,42.3154,43.3569,,23
134,Georgia,4/2/2020,0,42.3154,43.3569,,26
155,Georgia,4/3/2020,0,42.3154,43.3569,,28
162,Georgia,4/4/2020,1,42.3154,43.3569,,36
174,Georgia,4/5/2020,2,42.3154,43.3569,,36
188,Georgia,4/6/2020,2,42.3154,43.3569,,39
196,Georgia,4/7/2020,3,42.3154,43.3569,,46
211,Georgia,4/8/2020,3,42.3154,43.3569,,50
218,Georgia,4/9/2020,3,42.3154,43.3569,,51
234,Georgia,4/10/2020,3,42.3154,43.3569,,54
242,Georgia,4/11/2020,3,42.3154,43.3569,,60
257,Georgia,4/12/2020,3,42.3154,43.3569,,67
272,Georgia,4/13/2020,3,42.3154,43.3569,,68
300,Georgia,4/14/2020,3,42.3154,43.3569,,69
306,Georgia,4/15/2020,3,42.3154,43.3569,,71
348,Georgia,4/16/2020,3,42.3154,43.3569,,76
370,Georgia,4/17/2020,3,42.3154,43.3569,,79
388,Georgia,4/18/2020,4,42.3154,43.3569,,86
394,Georgia,4/19/2020,4,42.3154,43.3569,,93
402,Georgia,4/20/2020,4,42.3154,43.3569,,95
408,Georgia,4/21/2020,4,42.3154,43.3569,,97
416,Georgia,4/22/2020,5,42.3154,43.3569,,107
425,Georgia,4/23/2020,5,42.3154,43.3569,,111
444,Georgia,4/24/2020,5,42.3154,43.3569,,132
456,Georgia,4/25/2020,5,42.3154,43.3569,,139
486,Georgia,4/26/2020,6,42.3154,43.3569,,149
497,Georgia,4/27/2020,6,42.3154,43.3569,,156
511,Georgia,4/28/2020,6,42.3154,43.3569,,168
517,Georgia,4/29/2020,6,42.3154,43.3569,,178
539,Georgia,4/30/2020,6,42.3154,43.3569,,184
566,Georgia,5/1/2020,7,42.3154,43.3569,,207
582,Georgia,5/2/2020,8,42.3154,43.3569,,207
589,Georgia,5/3/2020,9,42.3154,43.3569,,223
593,Georgia,5/4/2020,9,42.3154,43.3569,,223
0,Germany,1/22/2020,0,51,9,,0
0,Germany,1/23/2020,0,51,9,,0
0,Germany,1/24/2020,0,51,9,,0
0,Germany,1/25/2020,0,51,9,,0
0,Germany,1/26/2020,0,51,9,,0
1,Germany,1/27/2020,0,51,9,,0
4,Germany,1/28/2020,0,51,9,,0
4,Germany,1/29/2020,0,51,9,,0
4,Germany,1/30/2020,0,51,9,,0
5,Germany,1/31/2020,0,51,9,,0
8,Germany,2/1/2020,0,51,9,,0
10,Germany,2/2/2020,0,51,9,,0
12,Germany,2/3/2020,0,51,9,,0
12,Germany,2/4/2020,0,51,9,,0
12,Germany,2/5/2020,0,51,9,,0
12,Germany,2/6/2020,0,51,9,,0
13,Germany,2/7/2020,0,51,9,,0
13,Germany,2/8/2020,0,51,9,,0
14,Germany,2/9/2020,0,51,9,,0
14,Germany,2/10/2020,0,51,9,,0
16,Germany,2/11/2020,0,51,9,,0
16,Germany,2/12/2020,0,51,9,,0
16,Germany,2/13/2020,0,51,9,,1
16,Germany,2/14/2020,0,51,9,,1
16,Germany,2/15/2020,0,51,9,,1
16,Germany,2/16/2020,0,51,9,,1
16,Germany,2/17/2020,0,51,9,,1
16,Germany,2/18/2020,0,51,9,,12
16,Germany,2/19/2020,0,51,9,,12
16,Germany,2/20/2020,0,51,9,,12
16,Germany,2/21/2020,0,51,9,,14
16,Germany,2/22/2020,0,51,9,,14
16,Germany,2/23/2020,0,51,9,,14
16,Germany,2/24/2020,0,51,9,,14
17,Germany,2/25/2020,0,51,9,,14
27,Germany,2/26/2020,0,51,9,,15
46,Germany,2/27/2020,0,51,9,,16
48,Germany,2/28/2020,0,51,9,,16
79,Germany,2/29/2020,0,51,9,,16
130,Germany,3/1/2020,0,51,9,,16
159,Germany,3/2/2020,0,51,9,,16
196,Germany,3/3/2020,0,51,9,,16
262,Germany,3/4/2020,0,51,9,,16
482,Germany,3/5/2020,0,51,9,,16
670,Germany,3/6/2020,0,51,9,,17
799,Germany,3/7/2020,0,51,9,,18
1040,Germany,3/8/2020,0,51,9,,18
1176,Germany,3/9/2020,2,51,9,,18
1457,Germany,3/10/2020,2,51,9,,18
1908,Germany,3/11/2020,3,51,9,,25
2078,Germany,3/12/2020,3,51,9,,25
3675,Germany,3/13/2020,7,51,9,,46
4585,Germany,3/14/2020,9,51,9,,46
5795,Germany,3/15/2020,11,51,9,,46
7272,Germany,3/16/2020,17,51,9,,67
9257,Germany,3/17/2020,24,51,9,,67
12327,Germany,3/18/2020,28,51,9,,105
15320,Germany,3/19/2020,44,51,9,,113
19848,Germany,3/20/2020,67,51,9,,180
22213,Germany,3/21/2020,84,51,9,,233
24873,Germany,3/22/2020,94,51,9,,266
29056,Germany,3/23/2020,123,51,9,,266
32986,Germany,3/24/2020,157,51,9,,3243
37323,Germany,3/25/2020,206,51,9,,3547
43938,Germany,3/26/2020,267,51,9,,5673
50871,Germany,3/27/2020,342,51,9,,6658
57695,Germany,3/28/2020,433,51,9,,8481
62095,Germany,3/29/2020,533,51,9,,9211
66885,Germany,3/30/2020,645,51,9,,13500
71808,Germany,3/31/2020,775,51,9,,16100
77872,Germany,4/1/2020,920,51,9,,18700
84794,Germany,4/2/2020,1107,51,9,,22440
91159,Germany,4/3/2020,1275,51,9,,24575
96092,Germany,4/4/2020,1444,51,9,,26400
100123,Germany,4/5/2020,1584,51,9,,28700
103374,Germany,4/6/2020,1810,51,9,,28700
107663,Germany,4/7/2020,2016,51,9,,36081
113296,Germany,4/8/2020,2349,51,9,,46300
118181,Germany,4/9/2020,2607,51,9,,52407
122171,Germany,4/10/2020,2767,51,9,,53913
124908,Germany,4/11/2020,2736,51,9,,57400
127854,Germany,4/12/2020,3022,51,9,,60300
130072,Germany,4/13/2020,3194,51,9,,64300
131359,Germany,4/14/2020,3294,51,9,,68200
134753,Germany,4/15/2020,3804,51,9,,72600
137698,Germany,4/16/2020,4052,51,9,,77000
141397,Germany,4/17/2020,4352,51,9,,83114
143342,Germany,4/18/2020,4459,51,9,,85400
145184,Germany,4/19/2020,4586,51,9,,88000
147065,Germany,4/20/2020,4862,51,9,,91500
148291,Germany,4/21/2020,5033,51,9,,95200
150648,Germany,4/22/2020,5279,51,9,,99400
153129,Germany,4/23/2020,5575,51,9,,103300
154999,Germany,4/24/2020,5760,51,9,,109800
156513,Germany,4/25/2020,5877,51,9,,109800
157770,Germany,4/26/2020,5976,51,9,,112000
158758,Germany,4/27/2020,6126,51,9,,114500
159912,Germany,4/28/2020,6314,51,9,,117400
161539,Germany,4/29/2020,6467,51,9,,120400
163009,Germany,4/30/2020,6623,51,9,,123500
164077,Germany,5/1/2020,6736,51,9,,126900
164967,Germany,5/2/2020,6812,51,9,,129000
165664,Germany,5/3/2020,6866,51,9,,130600
166152,Germany,5/4/2020,6993,51,9,,132700
0,Ghana,1/22/2020,0,7.9465,-1.0232,,0
0,Ghana,1/23/2020,0,7.9465,-1.0232,,0
0,Ghana,1/24/2020,0,7.9465,-1.0232,,0
0,Ghana,1/25/2020,0,7.9465,-1.0232,,0
0,Ghana,1/26/2020,0,7.9465,-1.0232,,0
0,Ghana,1/27/2020,0,7.9465,-1.0232,,0
0,Ghana,1/28/2020,0,7.9465,-1.0232,,0
0,Ghana,1/29/2020,0,7.9465,-1.0232,,0
0,Ghana,1/30/2020,0,7.9465,-1.0232,,0
0,Ghana,1/31/2020,0,7.9465,-1.0232,,0
0,Ghana,2/1/2020,0,7.9465,-1.0232,,0
0,Ghana,2/2/2020,0,7.9465,-1.0232,,0
0,Ghana,2/3/2020,0,7.9465,-1.0232,,0
0,Ghana,2/4/2020,0,7.9465,-1.0232,,0
0,Ghana,2/5/2020,0,7.9465,-1.0232,,0
0,Ghana,2/6/2020,0,7.9465,-1.0232,,0
0,Ghana,2/7/2020,0,7.9465,-1.0232,,0
0,Ghana,2/8/2020,0,7.9465,-1.0232,,0
0,Ghana,2/9/2020,0,7.9465,-1.0232,,0
0,Ghana,2/10/2020,0,7.9465,-1.0232,,0
0,Ghana,2/11/2020,0,7.9465,-1.0232,,0
0,Ghana,2/12/2020,0,7.9465,-1.0232,,0
0,Ghana,2/13/2020,0,7.9465,-1.0232,,0
0,Ghana,2/14/2020,0,7.9465,-1.0232,,0
0,Ghana,2/15/2020,0,7.9465,-1.0232,,0
0,Ghana,2/16/2020,0,7.9465,-1.0232,,0
0,Ghana,2/17/2020,0,7.9465,-1.0232,,0
0,Ghana,2/18/2020,0,7.9465,-1.0232,,0
0,Ghana,2/19/2020,0,7.9465,-1.0232,,0
0,Ghana,2/20/2020,0,7.9465,-1.0232,,0
0,Ghana,2/21/2020,0,7.9465,-1.0232,,0
0,Ghana,2/22/2020,0,7.9465,-1.0232,,0
0,Ghana,2/23/2020,0,7.9465,-1.0232,,0
0,Ghana,2/24/2020,0,7.9465,-1.0232,,0
0,Ghana,2/25/2020,0,7.9465,-1.0232,,0
0,Ghana,2/26/2020,0,7.9465,-1.0232,,0
0,Ghana,2/27/2020,0,7.9465,-1.0232,,0
0,Ghana,2/28/2020,0,7.9465,-1.0232,,0
0,Ghana,2/29/2020,0,7.9465,-1.0232,,0
0,Ghana,3/1/2020,0,7.9465,-1.0232,,0
0,Ghana,3/2/2020,0,7.9465,-1.0232,,0
0,Ghana,3/3/2020,0,7.9465,-1.0232,,0
0,Ghana,3/4/2020,0,7.9465,-1.0232,,0
0,Ghana,3/5/2020,0,7.9465,-1.0232,,0
0,Ghana,3/6/2020,0,7.9465,-1.0232,,0
0,Ghana,3/7/2020,0,7.9465,-1.0232,,0
0,Ghana,3/8/2020,0,7.9465,-1.0232,,0
0,Ghana,3/9/2020,0,7.9465,-1.0232,,0
0,Ghana,3/10/2020,0,7.9465,-1.0232,,0
0,Ghana,3/11/2020,0,7.9465,-1.0232,,0
0,Ghana,3/12/2020,0,7.9465,-1.0232,,0
0,Ghana,3/13/2020,0,7.9465,-1.0232,,0
3,Ghana,3/14/2020,0,7.9465,-1.0232,,0
6,Ghana,3/15/2020,0,7.9465,-1.0232,,0
6,Ghana,3/16/2020,0,7.9465,-1.0232,,0
7,Ghana,3/17/2020,0,7.9465,-1.0232,,0
7,Ghana,3/18/2020,0,7.9465,-1.0232,,0
11,Ghana,3/19/2020,0,7.9465,-1.0232,,0
16,Ghana,3/20/2020,0,7.9465,-1.0232,,0
19,Ghana,3/21/2020,1,7.9465,-1.0232,,0
23,Ghana,3/22/2020,1,7.9465,-1.0232,,0
27,Ghana,3/23/2020,2,7.9465,-1.0232,,0
53,Ghana,3/24/2020,2,7.9465,-1.0232,,0
93,Ghana,3/25/2020,4,7.9465,-1.0232,,0
132,Ghana,3/26/2020,4,7.9465,-1.0232,,1
137,Ghana,3/27/2020,4,7.9465,-1.0232,,2
141,Ghana,3/28/2020,5,7.9465,-1.0232,,2
152,Ghana,3/29/2020,5,7.9465,-1.0232,,2
152,Ghana,3/30/2020,5,7.9465,-1.0232,,2
161,Ghana,3/31/2020,5,7.9465,-1.0232,,31
195,Ghana,4/1/2020,5,7.9465,-1.0232,,31
204,Ghana,4/2/2020,5,7.9465,-1.0232,,31
205,Ghana,4/3/2020,5,7.9465,-1.0232,,31
205,Ghana,4/4/2020,5,7.9465,-1.0232,,31
214,Ghana,4/5/2020,5,7.9465,-1.0232,,31
214,Ghana,4/6/2020,5,7.9465,-1.0232,,31
287,Ghana,4/7/2020,5,7.9465,-1.0232,,31
313,Ghana,4/8/2020,6,7.9465,-1.0232,,34
378,Ghana,4/9/2020,6,7.9465,-1.0232,,3
378,Ghana,4/10/2020,6,7.9465,-1.0232,,4
408,Ghana,4/11/2020,8,7.9465,-1.0232,,4
566,Ghana,4/12/2020,8,7.9465,-1.0232,,4
566,Ghana,4/13/2020,8,7.9465,-1.0232,,4
636,Ghana,4/14/2020,8,7.9465,-1.0232,,17
636,Ghana,4/15/2020,8,7.9465,-1.0232,,17
641,Ghana,4/16/2020,8,7.9465,-1.0232,,83
641,Ghana,4/17/2020,8,7.9465,-1.0232,,83
834,Ghana,4/18/2020,9,7.9465,-1.0232,,99
1042,Ghana,4/19/2020,9,7.9465,-1.0232,,99
1042,Ghana,4/20/2020,9,7.9465,-1.0232,,99
1042,Ghana,4/21/2020,9,7.9465,-1.0232,,99
1154,Ghana,4/22/2020,9,7.9465,-1.0232,,99
1154,Ghana,4/23/2020,9,7.9465,-1.0232,,99
1279,Ghana,4/24/2020,10,7.9465,-1.0232,,134
1279,Ghana,4/25/2020,10,7.9465,-1.0232,,134
1550,Ghana,4/26/2020,11,7.9465,-1.0232,,155
1550,Ghana,4/27/2020,11,7.9465,-1.0232,,155
1671,Ghana,4/28/2020,16,7.9465,-1.0232,,188
1671,Ghana,4/29/2020,16,7.9465,-1.0232,,188
2074,Ghana,4/30/2020,17,7.9465,-1.0232,,212
2074,Ghana,5/1/2020,17,7.9465,-1.0232,,212
2169,Ghana,5/2/2020,18,7.9465,-1.0232,,229
2169,Ghana,5/3/2020,18,7.9465,-1.0232,,229
2719,Ghana,5/4/2020,18,7.9465,-1.0232,,294
0,Greece,1/22/2020,0,39.0742,21.8243,,0
0,Greece,1/23/2020,0,39.0742,21.8243,,0
0,Greece,1/24/2020,0,39.0742,21.8243,,0
0,Greece,1/25/2020,0,39.0742,21.8243,,0
0,Greece,1/26/2020,0,39.0742,21.8243,,0
0,Greece,1/27/2020,0,39.0742,21.8243,,0
0,Greece,1/28/2020,0,39.0742,21.8243,,0
0,Greece,1/29/2020,0,39.0742,21.8243,,0
0,Greece,1/30/2020,0,39.0742,21.8243,,0
0,Greece,1/31/2020,0,39.0742,21.8243,,0
0,Greece,2/1/2020,0,39.0742,21.8243,,0
0,Greece,2/2/2020,0,39.0742,21.8243,,0
0,Greece,2/3/2020,0,39.0742,21.8243,,0
0,Greece,2/4/2020,0,39.0742,21.8243,,0
0,Greece,2/5/2020,0,39.0742,21.8243,,0
0,Greece,2/6/2020,0,39.0742,21.8243,,0
0,Greece,2/7/2020,0,39.0742,21.8243,,0
0,Greece,2/8/2020,0,39.0742,21.8243,,0
0,Greece,2/9/2020,0,39.0742,21.8243,,0
0,Greece,2/10/2020,0,39.0742,21.8243,,0
0,Greece,2/11/2020,0,39.0742,21.8243,,0
0,Greece,2/12/2020,0,39.0742,21.8243,,0
0,Greece,2/13/2020,0,39.0742,21.8243,,0
0,Greece,2/14/2020,0,39.0742,21.8243,,0
0,Greece,2/15/2020,0,39.0742,21.8243,,0
0,Greece,2/16/2020,0,39.0742,21.8243,,0
0,Greece,2/17/2020,0,39.0742,21.8243,,0
0,Greece,2/18/2020,0,39.0742,21.8243,,0
0,Greece,2/19/2020,0,39.0742,21.8243,,0
0,Greece,2/20/2020,0,39.0742,21.8243,,0
0,Greece,2/21/2020,0,39.0742,21.8243,,0
0,Greece,2/22/2020,0,39.0742,21.8243,,0
0,Greece,2/23/2020,0,39.0742,21.8243,,0
0,Greece,2/24/2020,0,39.0742,21.8243,,0
0,Greece,2/25/2020,0,39.0742,21.8243,,0
1,Greece,2/26/2020,0,39.0742,21.8243,,0
3,Greece,2/27/2020,0,39.0742,21.8243,,0
4,Greece,2/28/2020,0,39.0742,21.8243,,0
4,Greece,2/29/2020,0,39.0742,21.8243,,0
7,Greece,3/1/2020,0,39.0742,21.8243,,0
7,Greece,3/2/2020,0,39.0742,21.8243,,0
7,Greece,3/3/2020,0,39.0742,21.8243,,0
9,Greece,3/4/2020,0,39.0742,21.8243,,0
31,Greece,3/5/2020,0,39.0742,21.8243,,0
45,Greece,3/6/2020,0,39.0742,21.8243,,0
46,Greece,3/7/2020,0,39.0742,21.8243,,0
73,Greece,3/8/2020,0,39.0742,21.8243,,0
73,Greece,3/9/2020,0,39.0742,21.8243,,0
89,Greece,3/10/2020,0,39.0742,21.8243,,0
99,Greece,3/11/2020,1,39.0742,21.8243,,0
99,Greece,3/12/2020,1,39.0742,21.8243,,0
190,Greece,3/13/2020,1,39.0742,21.8243,,0
228,Greece,3/14/2020,3,39.0742,21.8243,,8
331,Greece,3/15/2020,4,39.0742,21.8243,,8
